Example 2
2
500                            
500
2000 
100                         
1000.0                          
1000.0                          
50000.0  
100                         
3000.0                          
5000.0
1
60
120                                                   
1201
801                        
347.500000000000	1520.60456751841  1.0     0.0
350	1520.46336569138                  1.0     0.0
352.500000000000	1520.32286912666  1.0     0.0
355	1520.18307511691                  1.0     0.0
357.500000000000	1520.04398096519  1.0     0.0
360	1519.90558398491                  1.0     0.0
362.500000000000	1519.76788149978  1.0     0.0
365	1519.63087084381                  1.0     0.0
367.500000000000	1519.49454936122  1.0     0.0
370	1519.35891440643                  1.0     0.0
372.500000000000	1519.22396334403  1.0     0.0
375	1519.08969354871                  1.0     0.0
377.500000000000	1518.95610240524  1.0     0.0
380	1518.82318730845                  1.0     0.0
382.500000000000	1518.69094566314  1.0     0.0
385	1518.55937488409                  1.0     0.0
387.500000000000	1518.42847239601  1.0     0.0
390	1518.29823563347                  1.0     0.0
392.500000000000	1518.16866204091  1.0     0.0
395	1518.03974907259                  1.0     0.0
397.500000000000	1517.91149419251  1.0     0.0
400	1517.78389487443                  1.0     0.0
402.500000000000	1517.65694860180  1.0     0.0
405	1517.53065286773                  1.0     0.0
407.500000000000	1517.40500517496  1.0     0.0
410	1517.28000303580                  1.0     0.0
412.500000000000	1517.15564397212  1.0     0.0
415	1517.03192551531                  1.0     0.0
417.500000000000	1516.90884520623  1.0     0.0
420	1516.78640059518                  1.0     0.0
422.500000000000	1516.66458924186  1.0     0.0
425	1516.54340871533                  1.0     0.0
427.500000000000	1516.42285659402  1.0     0.0
430	1516.30293046561                  1.0     0.0
432.500000000000	1516.18362792706  1.0     0.0
435	1516.06494658456                  1.0     0.0
437.500000000000	1515.94688405347  1.0     0.0
440	1515.82943795834                  1.0     0.0
442.500000000000	1515.71260593280  1.0     0.0
445	1515.59638561958                  1.0     0.0
447.500000000000	1515.48077467047  1.0     0.0
450	1515.36577074625                  1.0     0.0
452.500000000000	1515.25137151670  1.0     0.0
455	1515.13757466053                  1.0     0.0
457.500000000000	1515.02437786538  1.0     0.0
460	1514.91177882776                  1.0     0.0
462.500000000000	1514.79977525300  1.0     0.0
465	1514.68836485527                  1.0     0.0
467.500000000000	1514.57754535749  1.0     0.0
470	1514.46731449135                  1.0     0.0
472.500000000000	1514.35766999722  1.0     0.0
475	1514.24860962416                  1.0     0.0
477.500000000000	1514.14013112986  1.0     0.0
480	1514.03223228062                  1.0     0.0
482.500000000000	1513.92491085132  1.0     0.0
485	1513.81816462539                  1.0     0.0
487.500000000000	1513.71199139474  1.0     0.0
490	1513.60638895979                  1.0     0.0
492.500000000000	1513.50135512938  1.0     0.0
495	1513.39688772078                  1.0     0.0
497.500000000000	1513.29298455962  1.0     0.0
500	1513.18964347988                  1.0     0.0
502.500000000000	1513.08686232387  1.0     0.0
505	1512.98463894218                  1.0     0.0
507.500000000000	1512.88297119363  1.0     0.0
510	1512.78185694527                  1.0     0.0
512.500000000000	1512.68129407236  1.0     0.0
515	1512.58128045829                  1.0     0.0
517.500000000000	1512.48181399458  1.0     0.0
520	1512.38289258085                  1.0     0.0
522.500000000000	1512.28451412478  1.0     0.0
525	1512.18667654209                  1.0     0.0
527.500000000000	1512.08937775648  1.0     0.0
530	1511.99261569963                  1.0     0.0
532.500000000000	1511.89638831118  1.0     0.0
535	1511.80069353866                  1.0     0.0
537.500000000000	1511.70552933747  1.0     0.0
540	1511.61089367088                  1.0     0.0
542.500000000000	1511.51678450997  1.0     0.0
545	1511.42319983360                  1.0     0.0
547.500000000000	1511.33013762840  1.0     0.0
550	1511.23759588872                  1.0     0.0
552.500000000000	1511.14557261662  1.0     0.0
555	1511.05406582183                  1.0     0.0
557.500000000000	1510.96307352170  1.0     0.0
560	1510.87259374121                  1.0     0.0
562.500000000000	1510.78262451292  1.0     0.0
565	1510.69316387694                  1.0     0.0
567.500000000000	1510.60420988090  1.0     0.0
570	1510.51576057992                  1.0     0.0
572.500000000000	1510.42781403661  1.0     0.0
575	1510.34036832099                  1.0     0.0
577.500000000000	1510.25342151049  1.0     0.0
580	1510.16697168995                  1.0     0.0
582.500000000000	1510.08101695153  1.0     0.0
585	1509.99555539473                  1.0     0.0
587.500000000000	1509.91058512633  1.0     0.0
590	1509.82610426040                  1.0     0.0
592.500000000000	1509.74211091823  1.0     0.0
595	1509.65860322834                  1.0     0.0
597.500000000000	1509.57557932641  1.0     0.0
600	1509.49303735531                  1.0     0.0
602.500000000000	1509.41097546500  1.0     0.0
605	1509.32939181257                  1.0     0.0
607.500000000000	1509.24828456218  1.0     0.0
610	1509.16765188502                  1.0     0.0
612.500000000000	1509.08749195934  1.0     0.0
615	1509.00780297033                  1.0     0.0
617.500000000000	1508.92858311019  1.0     0.0
620	1508.84983057804                  1.0     0.0
622.500000000000	1508.77154357991  1.0     0.0
625	1508.69372032873                  1.0     0.0
627.500000000000	1508.61635904429  1.0     0.0
630	1508.53945795319                  1.0     0.0
632.500000000000	1508.46301528887  1.0     0.0
635	1508.38702929154                  1.0     0.0
637.500000000000	1508.31149820814  1.0     0.0
640	1508.23642029238                  1.0     0.0
642.500000000000	1508.16179380465  1.0     0.0
645	1508.08761701203                  1.0     0.0
647.500000000000	1508.01388818823  1.0     0.0
650	1507.94060561361                  1.0     0.0
652.500000000000	1507.86776757513  1.0     0.0
655	1507.79537236631                  1.0     0.0
657.500000000000	1507.72341828724  1.0     0.0
660	1507.65190364451                  1.0     0.0
662.500000000000	1507.58082675124  1.0     0.0
665	1507.51018592701                  1.0     0.0
667.500000000000	1507.43997949784  1.0     0.0
670	1507.37020579621                  1.0     0.0
672.500000000000	1507.30086316096  1.0     0.0
675	1507.23194993734                  1.0     0.0
677.500000000000	1507.16346447694  1.0     0.0
680	1507.09540513766                  1.0     0.0
682.500000000000	1507.02777028374  1.0     0.0
685	1506.96055828566                  1.0     0.0
687.500000000000	1506.89376752020  1.0     0.0
690	1506.82739637032                  1.0     0.0
692.500000000000	1506.76144322523  1.0     0.0
695	1506.69590648030                  1.0     0.0
697.500000000000	1506.63078453708  1.0     0.0
700	1506.56607580322                  1.0     0.0
702.500000000000	1506.50177869253  1.0     0.0
705	1506.43789162486                  1.0     0.0
707.500000000000	1506.37441302617  1.0     0.0
710	1506.31134132844                  1.0     0.0
712.500000000000	1506.24867496966  1.0     0.0
715	1506.18641239384                  1.0     0.0
717.500000000000	1506.12455205095  1.0     0.0
720	1506.06309239690                  1.0     0.0
722.500000000000	1506.00203189356  1.0     0.0
725	1505.94136900867                  1.0     0.0
727.500000000000	1505.88110221586  1.0     0.0
730	1505.82122999464                  1.0     0.0
732.500000000000	1505.76175083033  1.0     0.0
735	1505.70266321408                  1.0     0.0
737.500000000000	1505.64396564282  1.0     0.0
740	1505.58565661928                  1.0     0.0
742.500000000000	1505.52773465189  1.0     0.0
745	1505.47019825485                  1.0     0.0
747.500000000000	1505.41304594804  1.0     0.0
750	1505.35627625703                  1.0     0.0
752.500000000000	1505.29988771304  1.0     0.0
755	1505.24387885293                  1.0     0.0
757.500000000000	1505.18824821920  1.0     0.0
760	1505.13299435992                  1.0     0.0
762.500000000000	1505.07811582874  1.0     0.0
765	1505.02361118485                  1.0     0.0
767.500000000000	1504.96947899301  1.0     0.0
770	1504.91571782344                  1.0     0.0
772.500000000000	1504.86232625188  1.0     0.0
775	1504.80930285954                  1.0     0.0
777.500000000000	1504.75664623305  1.0     0.0
780	1504.70435496448                  1.0     0.0
782.500000000000	1504.65242765133  1.0     0.0
785	1504.60086289643                  1.0     0.0
787.500000000000	1504.54965930802  1.0     0.0
790	1504.49881549967                  1.0     0.0
792.500000000000	1504.44833009026  1.0     0.0
795	1504.39820170398                  1.0     0.0
797.500000000000	1504.34842897030  1.0     0.0
800	1504.29901052395                  1.0     0.0
802.500000000000	1504.24994500492  1.0     0.0
805	1504.20123105839                  1.0     0.0
807.500000000000	1504.15286733476  1.0     0.0
810	1504.10485248960                  1.0     0.0
812.500000000000	1504.05718518365  1.0     0.0
815	1504.00986408280                  1.0     0.0
817.500000000000	1503.96288785803  1.0     0.0
820	1503.91625518545                  1.0     0.0
822.500000000000	1503.86996474624  1.0     0.0
825	1503.82401522666                  1.0     0.0
827.500000000000	1503.77840531798  1.0     0.0
830	1503.73313371652                  1.0     0.0
832.500000000000	1503.68819912360  1.0     0.0
835	1503.64360024552                  1.0     0.0
837.500000000000	1503.59933579355  1.0     0.0
840	1503.55540448391                  1.0     0.0
842.500000000000	1503.51180503773  1.0     0.0
845	1503.46853618109                  1.0     0.0
847.500000000000	1503.42559664491  1.0     0.0
850	1503.38298516501                  1.0     0.0
852.500000000000	1503.34070048206  1.0     0.0
855	1503.29874134157                  1.0     0.0
857.500000000000	1503.25710649385  1.0     0.0
860	1503.21579469402                  1.0     0.0
862.500000000000	1503.17480470198  1.0     0.0
865	1503.13413528237                  1.0     0.0
867.500000000000	1503.09378520459  1.0     0.0
870	1503.05375324277                  1.0     0.0
872.500000000000	1503.01403817574  1.0     0.0
875	1502.97463878700                  1.0     0.0
877.500000000000	1502.93555386475  1.0     0.0
880	1502.89678220181                  1.0     0.0
882.500000000000	1502.85832259567  1.0     0.0
885	1502.82017384840                  1.0     0.0
887.500000000000	1502.78233476669  1.0     0.0
890	1502.74480416181                  1.0     0.0
892.500000000000	1502.70758084959  1.0     0.0
895	1502.67066365040                  1.0     0.0
897.500000000000	1502.63405138914  1.0     0.0
900	1502.59774289524                  1.0     0.0
902.500000000000	1502.56173700259  1.0     0.0
905	1502.52603254958                  1.0     0.0
907.500000000000	1502.49062837907  1.0     0.0
910	1502.45552333832                  1.0     0.0
912.500000000000	1502.42071627905  1.0     0.0
915	1502.38620605739                  1.0     0.0
917.500000000000	1502.35199153383  1.0     0.0
920	1502.31807157327                  1.0     0.0
922.500000000000	1502.28444504494  1.0     0.0
925	1502.25111082243                  1.0     0.0
927.500000000000	1502.21806778364  1.0     0.0
930	1502.18531481080                  1.0     0.0
932.500000000000	1502.15285079039  1.0     0.0
935	1502.12067461320                  1.0     0.0
937.500000000000	1502.08878517427  1.0     0.0
940	1502.05718137288                  1.0     0.0
942.500000000000	1502.02586211252  1.0     0.0
945	1501.99482630092                  1.0     0.0
947.500000000000	1501.96407284998  1.0     0.0
950	1501.93360067579                  1.0     0.0
952.500000000000	1501.90340869858  1.0     0.0
955	1501.87349584274                  1.0     0.0
957.500000000000	1501.84386103680  1.0     0.0
960	1501.81450321339                  1.0     0.0
962.500000000000	1501.78542130923  1.0     0.0
965	1501.75661426514                  1.0     0.0
967.500000000000	1501.72808102598  1.0     0.0
970	1501.69982054069                  1.0     0.0
972.500000000000	1501.67183176224  1.0     0.0
975	1501.64411364759                  1.0     0.0
977.500000000000	1501.61666515774  1.0     0.0
980	1501.58948525765                  1.0     0.0
982.500000000000	1501.56257291628  1.0     0.0
985	1501.53592710653                  1.0     0.0
987.500000000000	1501.50954680524  1.0     0.0
990	1501.48343099320                  1.0     0.0
992.500000000000	1501.45757865508  1.0     0.0
995	1501.43198877948                  1.0     0.0
997.500000000000	1501.40666035886  1.0     0.0
1000	1501.38159238955              1.0     0.0
1002.50000000000	1501.35678387175  1.0     0.0
1005	1501.33223380948              1.0     0.0
1007.50000000000	1501.30794121059  1.0     0.0
1010	1501.28390508674              1.0     0.0
1012.50000000000	1501.26012445338  1.0     0.0
1015	1501.23659832974              1.0     0.0
1017.50000000000	1501.21332573882  1.0     0.0
1020	1501.19030570736              1.0     0.0
1022.50000000000	1501.16753726586  1.0     0.0
1025	1501.14501944850              1.0     0.0
1027.50000000000	1501.12275129322  1.0     0.0
1030	1501.10073184160              1.0     0.0
1032.50000000000	1501.07896013894  1.0     0.0
1035	1501.05743523418              1.0     0.0
1037.50000000000	1501.03615617993  1.0     0.0
1040	1501.01512203242              1.0     0.0
1042.50000000000	1500.99433185152  1.0     0.0
1045	1500.97378470069              1.0     0.0
1047.50000000000	1500.95347964699  1.0     0.0
1050	1500.93341576108              1.0     0.0
1052.50000000000	1500.91359211716  1.0     0.0
1055	1500.89400779300              1.0     0.0
1057.50000000000	1500.87466186991  1.0     0.0
1060	1500.85555343273              1.0     0.0
1062.50000000000	1500.83668156979  1.0     0.0
1065	1500.81804537296              1.0     0.0
1067.50000000000	1500.79964393755  1.0     0.0
1070	1500.78147636237              1.0     0.0
1072.50000000000	1500.76354174970  1.0     0.0
1075	1500.74583920524              1.0     0.0
1077.50000000000	1500.72836783813  1.0     0.0
1080	1500.71112676094              1.0     0.0
1082.50000000000	1500.69411508965  1.0     0.0
1085	1500.67733194360              1.0     0.0
1087.50000000000	1500.66077644556  1.0     0.0
1090	1500.64444772163              1.0     0.0
1092.50000000000	1500.62834490128  1.0     0.0
1095	1500.61246711731              1.0     0.0
1097.50000000000	1500.59681350587  1.0     0.0
1100	1500.58138320641              1.0     0.0
1102.50000000000	1500.56617536169  1.0     0.0
1105	1500.55118911775              1.0     0.0
1107.50000000000	1500.53642362393  1.0     0.0
1110	1500.52187803280              1.0     0.0
1112.50000000000	1500.50755150023  1.0     0.0
1115	1500.49344318528              1.0     0.0
1117.50000000000	1500.47955225029  1.0     0.0
1120	1500.46587786076              1.0     0.0
1122.50000000000	1500.45241918545  1.0     0.0
1125	1500.43917539627              1.0     0.0
1127.50000000000	1500.42614566832  1.0     0.0
1130	1500.41332917987              1.0     0.0
1132.50000000000	1500.40072511235  1.0     0.0
1135	1500.38833265033              1.0     0.0
1137.50000000000	1500.37615098148  1.0     0.0
1140	1500.36417929664              1.0     0.0
1142.50000000000	1500.35241678972  1.0     0.0
1145	1500.34086265774              1.0     0.0
1147.50000000000	1500.32951610079  1.0     0.0
1150	1500.31837632204              1.0     0.0
1152.50000000000	1500.30744252772  1.0     0.0
1155	1500.29671392710              1.0     0.0
1157.50000000000	1500.28618973250  1.0     0.0
1160	1500.27586915923              1.0     0.0
1162.50000000000	1500.26575142566  1.0     0.0
1165	1500.25583575312              1.0     0.0
1167.50000000000	1500.24612136595  1.0     0.0
1170	1500.23660749146              1.0     0.0
1172.50000000000	1500.22729335993  1.0     0.0
1175	1500.21817820460              1.0     0.0
1177.50000000000	1500.20926126164  1.0     0.0
1180	1500.20054177016              1.0     0.0
1182.50000000000	1500.19201897218  1.0     0.0
1185	1500.18369211266              1.0     0.0
1187.50000000000	1500.17556043942  1.0     0.0
1190	1500.16762320319              1.0     0.0
1192.50000000000	1500.15987965758  1.0     0.0
1195	1500.15232905905              1.0     0.0
1197.50000000000	1500.14497066692  1.0     0.0
1200	1500.13780374336              1.0     0.0
1202.50000000000	1500.13082755336  1.0     0.0
1205	1500.12404136474              1.0     0.0
1207.50000000000	1500.11744444814  1.0     0.0
1210	1500.11103607697              1.0     0.0
1212.50000000000	1500.10481552746  1.0     0.0
1215	1500.09878207860              1.0     0.0
1217.50000000000	1500.09293501216  1.0     0.0
1220	1500.08727361266              1.0     0.0
1222.50000000000	1500.08179716737  1.0     0.0
1225	1500.07650496629              1.0     0.0
1227.50000000000	1500.07139630215  1.0     0.0
1230	1500.06647047039              1.0     0.0
1232.50000000000	1500.06172676917  1.0     0.0
1235	1500.05716449933              1.0     0.0
1237.50000000000	1500.05278296439  1.0     0.0
1240	1500.04858147055              1.0     0.0
1242.50000000000	1500.04455932669  1.0     0.0
1245	1500.04071584431              1.0     0.0
1247.50000000000	1500.03705033758  1.0     0.0
1250	1500.03356212329              1.0     0.0
1252.50000000000	1500.03025052086  1.0     0.0
1255	1500.02711485231              1.0     0.0
1257.50000000000	1500.02415444228  1.0     0.0
1260	1500.02136861798              1.0     0.0
1262.50000000000	1500.01875670923  1.0     0.0
1265	1500.01631804840              1.0     0.0
1267.50000000000	1500.01405197044  1.0     0.0
1270	1500.01195781283              1.0     0.0
1272.50000000000	1500.01003491563  1.0     0.0
1275	1500.00828262139              1.0     0.0
1277.50000000000	1500.00670027521  1.0     0.0
1280	1500.00528722471              1.0     0.0
1282.50000000000	1500.00404281999  1.0     0.0
1285	1500.00296641367              1.0     0.0
1287.50000000000	1500.00205736084  1.0     0.0
1290	1500.00131501906              1.0     0.0
1292.50000000000	1500.00073874837  1.0     0.0
1295	1500.00032791126              1.0     0.0
1297.50000000000	1500.00008187268  1.0     0.0
1300	1500                          1.0     0.0
1302.50000000000	1500.00008166302  1.0     0.0
1305	1500.00032623397              1.0     0.0
1307.50000000000	1500.00073308749  1.0     0.0
1310	1500.00130160060              1.0     0.0
1312.50000000000	1500.00203115274  1.0     0.0
1315	1500.00292112571              1.0     0.0
1317.50000000000	1500.00397090370  1.0     0.0
1320	1500.00517987325              1.0     0.0
1322.50000000000	1500.00654742326  1.0     0.0
1325	1500.00807294498              1.0     0.0
1327.50000000000	1500.00975583199  1.0     0.0
1330	1500.01159548021              1.0     0.0
1332.50000000000	1500.01359128786  1.0     0.0
1335	1500.01574265548              1.0     0.0
1337.50000000000	1500.01804898592  1.0     0.0
1340	1500.02050968431              1.0     0.0
1342.50000000000	1500.02312415806  1.0     0.0
1345	1500.02589181688              1.0     0.0
1347.50000000000	1500.02881207271  1.0     0.0
1350	1500.03188433978              1.0     0.0
1352.50000000000	1500.03510803454  1.0     0.0
1355	1500.03848257570              1.0     0.0
1357.50000000000	1500.04200738421  1.0     0.0
1360	1500.04568188320              1.0     0.0
1362.50000000000	1500.04950549807  1.0     0.0
1365	1500.05347765639              1.0     0.0
1367.50000000000	1500.05759778793  1.0     0.0
1370	1500.06186532466              1.0     0.0
1372.50000000000	1500.06627970073  1.0     0.0
1375	1500.07084035245              1.0     0.0
1377.50000000000	1500.07554671830  1.0     0.0
1380	1500.08039823893              1.0     0.0
1382.50000000000	1500.08539435712  1.0     0.0
1385	1500.09053451779              1.0     0.0
1387.50000000000	1500.09581816799  1.0     0.0
1390	1500.10124475691              1.0     0.0
1392.50000000000	1500.10681373583  1.0     0.0
1395	1500.11252455816              1.0     0.0
1397.50000000000	1500.11837667938  1.0     0.0
1400	1500.12436955709              1.0     0.0
1402.50000000000	1500.13050265095  1.0     0.0
1405	1500.13677542271              1.0     0.0
1407.50000000000	1500.14318733618  1.0     0.0
1410	1500.14973785722              1.0     0.0
1412.50000000000	1500.15642645375  1.0     0.0
1415	1500.16325259573              1.0     0.0
1417.50000000000	1500.17021575516  1.0     0.0
1420	1500.17731540605              1.0     0.0
1422.50000000000	1500.18455102446  1.0     0.0
1425	1500.19192208843              1.0     0.0
1427.50000000000	1500.19942807802  1.0     0.0
1430	1500.20706847528              1.0     0.0
1432.50000000000	1500.21484276425  1.0     0.0
1435	1500.22275043095              1.0     0.0
1437.50000000000	1500.23079096337  1.0     0.0
1440	1500.23896385148              1.0     0.0
1442.50000000000	1500.24726858719  1.0     0.0
1445	1500.25570466438              1.0     0.0
1447.50000000000	1500.26427157884  1.0     0.0
1450	1500.27296882833              1.0     0.0
1452.50000000000	1500.28179591252  1.0     0.0
1455	1500.29075233301              1.0     0.0
1457.50000000000	1500.29983759330  1.0     0.0
1460	1500.30905119881              1.0     0.0
1462.50000000000	1500.31839265685  1.0     0.0
1465	1500.32786147663              1.0     0.0
1467.50000000000	1500.33745716923  1.0     0.0
1470	1500.34717924762              1.0     0.0
1472.50000000000	1500.35702722662  1.0     0.0
1475	1500.36700062295              1.0     0.0
1477.50000000000	1500.37709895515  1.0     0.0
1480	1500.38732174362              1.0     0.0
1482.50000000000	1500.39766851060  1.0     0.0
1485	1500.40813878017              1.0     0.0
1487.50000000000	1500.41873207823  1.0     0.0
1490	1500.42944793250              1.0     0.0
1492.50000000000	1500.44028587253  1.0     0.0
1495	1500.45124542964              1.0     0.0
1497.50000000000	1500.46232613698  1.0     0.0
1500	1500.47352752948              1.0     0.0
1502.50000000000	1500.48484914386    1.0    0.0
1505	1500.49629051862                1.0    0.0
1507.50000000000	1500.50785119402    1.0    0.0
1510	1500.51953071210                1.0    0.0
1512.50000000000	1500.53132861665    1.0    0.0
1515	1500.54324445321                1.0    0.0
1517.50000000000	1500.55527776906    1.0    0.0
1520	1500.56742811323                1.0    0.0
1522.50000000000	1500.57969503648    1.0    0.0
1525	1500.59207809128                1.0    0.0
1527.50000000000	1500.60457683184    1.0    0.0
1530	1500.61719081406                1.0    0.0
1532.50000000000	1500.62991959556    1.0    0.0
1535	1500.64276273565                1.0    0.0
1537.50000000000	1500.65571979533    1.0    0.0
1540	1500.66879033729                1.0    0.0
1542.50000000000	1500.68197392591    1.0    0.0
1545	1500.69527012722                1.0    0.0
1547.50000000000	1500.70867850892    1.0    0.0
1550	1500.72219864039                1.0    0.0
1552.50000000000	1500.73583009264    1.0    0.0
1555	1500.74957243833                1.0    0.0
1557.50000000000	1500.76342525178    1.0    0.0
1560	1500.77738810892                1.0    0.0
1562.50000000000	1500.79146058733    1.0    0.0
1565	1500.80564226618                1.0    0.0
1567.50000000000	1500.81993272629    1.0    0.0
1570	1500.83433155007                1.0    0.0
1572.50000000000	1500.84883832153    1.0    0.0
1575	1500.86345262630                1.0    0.0
1577.50000000000	1500.87817405157    1.0    0.0
1580	1500.89300218614                1.0    0.0
1582.50000000000	1500.90793662037    1.0    0.0
1585	1500.92297694620                1.0    0.0
1587.50000000000	1500.93812275714    1.0    0.0
1590	1500.95337364826                1.0    0.0
1592.50000000000	1500.96872921618    1.0    0.0
1595	1500.98418905907                1.0    0.0
1597.50000000000	1500.99975277663    1.0    0.0
1600	1501.01541997013                1.0    0.0
1602.50000000000	1501.03119024235    1.0    0.0
1605	1501.04706319757                1.0    0.0
1607.50000000000	1501.06303844164    1.0    0.0
1610	1501.07911558188                1.0    0.0
1612.50000000000	1501.09529422715    1.0    0.0
1615	1501.11157398778                1.0    0.0
1617.50000000000	1501.12795447562    1.0    0.0
1620	1501.14443530400                1.0    0.0
1622.50000000000	1501.16101608774    1.0    0.0
1625	1501.17769644312                1.0    0.0
1627.50000000000	1501.19447598793    1.0    0.0
